stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
F00532,"Üröm vasúti megállóhely",47.581522,19.002246,,,2
F00533,"Üröm vasúti megállóhely",47.58166,19.001801,,,2
F00534,"Királyhelmec utca",47.553016,19.02244,,,2
F00535,"Farkastorki út",47.553969,19.020978,,,2
F00536,"Királyhelmec utca",47.55351,19.021868,,,2
F00537,"Judit utca",47.556256,19.018073,,,2
F00538,"Judit utca",47.556058,19.01818,,,2
F00539,"Laborc utca",47.557853,19.015475,,,2
F00540,"Laborc utca",47.557745,19.015462,,,2
F00541,"Jablonka út 53.",47.558914,19.013322,,,2
F00542,"Jablonka út 58.",47.559124,19.01273,,,2
F00543,"Jablonka út 73.",47.560589,19.010935,,,2
F00544,"Jablonka út 74.",47.560463,19.010908,,,2
F00545,"Jablonka út",47.562207,19.008117,,,2
F00546,"Erdőalja út",47.559427,19.006604,,,2
F00547,"Elektromos Művek",47.56212,19.035658,,,2
F00548,"Áldomás utca",47.562066,19.035512,,,2
F00549,"Kubik utca",47.562595,19.023565,,,2
F00550,"Kubik utca",47.561357,19.023971,,,2
F00551,"Hedvig utca",47.556071,19.011317,,,2
F00552,"Hedvig utca",47.556125,19.011104,,,2
F00553,"Erdőalja út 43.",47.553517,19.014016,,,2
F00554,"Viharhegyi út",47.552654,19.014442,,,2
F00555,"Viharhegyi út",47.553113,19.014349,,,2
F00556,"Körtvélyes köz",47.553338,19.017351,,,2
F00557,"Körtvélyes utca",47.553257,19.017232,,,2
F00558,"Óbudai temető",47.564442,19.022587,,,2
F00559,"Iskola",47.550433,19.016064,,,2
F00560,"Iskola",47.550199,19.016303,,,2
F00561,"Királylaki út",47.549056,19.014843,,,2
F00562,"Királylaki út",47.548813,19.015122,,,2
F00563,"Máramaros út",47.546595,19.017136,,,2
F00564,"Táborhegyi út",47.550156,19.025896,,,2
F00565,"Táborhegyi út",47.549661,19.026454,,,2
F00566,"Farkastorki út",47.548681,19.027796,,,2
F00567,"Vörösvári út",47.547926,19.02963,,,2
F00568,"Bécsi út (Vörösvári út)",47.548451,19.029025,,,2
F00569,"Bécsi út",47.548712,19.029463,,,2
F00570,"Vörösvári út",47.548397,19.029609,,,2
F00573,"Óbuda, Bogdáni út",47.550701,19.041832,,,2
F00574,"Óbuda, Bogdáni út",47.550539,19.042058,,,2
F00575,"Óbuda, Bogdáni út",47.550188,19.041991,,,2
F00576,"Bogdáni út",47.550188,19.043944,,,2
F00577,"Bogdáni út",47.548434,19.043134,,,2
F00578,"Filatorigát",47.551858,19.046356,0,008194,2
F00579,"Filatorigát",47.551948,19.04613,0,008194,2
F00580,"Raktár utca",47.545304,19.042815,,,2
F00581,"Raktár utca",47.544962,19.042736,,,2
F00582,"Raktár utca",47.545061,19.042337,,,2
F00583,"Raktár utca",47.544647,19.042231,,,2
F00584,"Óbudai rendelőintézet",47.547,19.032234,,,2
F00585,"Óbudai rendelőintézet",47.545444,19.033749,,,2
F00586,"Óbudai rendelőintézet",47.545942,19.033489,,,2
F00587,"Óbudai rendelőintézet",47.544869,19.034759,,,2
F00588,"Vihar utca",47.543987,19.036393,,,2
F00589,"Szőlő utca",47.543505,19.036479,,,2
F00590,"Váradi utca",47.543573,19.029937,,,2
F00591,"Váradi utca",47.543036,19.030156,,,2
F00592,"Váradi utca",47.54351,19.031491,,,2
F00593,"Váradi utca",47.543414,19.031524,,,2
F00594,"Szent Margit Kórház",47.540617,19.030887,,,2
F00595,"Szent Margit Kórház",47.540284,19.030967,,,2
F00596,"Szent Margit Kórház",47.539939,19.03132,,,2
F00597,"Szent Margit Kórház",47.538755,19.031472,,,2
F00598,"Nagyszombat utca",47.532612,19.036495,,,2
F00599,"Nagyszombat utca",47.532315,19.03676,,,2
F00600,"Nagyszombat utca",47.53224,19.037657,,,2
F00601,"Nagyszombat utca",47.532069,19.037644,,,2
F00602,"Galagonya utca",47.53013,19.03943,,,2
F00603,"Nagyszombat utca",47.531839,19.040028,,,2
F00604,"Tímár utca",47.535173,19.039901,,,2
F00605,"Tímár utca",47.534339,19.039748,,,2
F00606,"Kiscelli utca",47.538729,19.040465,,,2
F00607,"Kiscelli utca",47.53926,19.040425,,,2
F00608,"Remetehegyi út",47.535342,19.027243,,,2
F00609,"Mikoviny utca",47.53214,19.029051,,,2
F00610,"Kőzet utca",47.532878,19.028453,,,2
F00611,"Flórián tér",47.542965,19.042258,,,2
F00612,"Flórián tér",47.542027,19.041215,,,2
F00613,"Flórián tér",47.541676,19.040073,,,2
F00614,"Flórián tér",47.5414,19.040186,,,2
F00615,"Flórián tér",47.541094,19.040544,,,2
F00616,"Flórián tér",47.541739,19.039183,,,2
F00617,"ATI",47.570446,19.018391,,,2
F00618,"ATI",47.569628,19.018923,,,2
F00619,"Szentlélek tér H",47.53988,19.045884,,,2
F00620,"Szentlélek tér H",47.539787,19.046303,,,2
F00621,"Szentlélek tér H",47.540186,19.045911,,,2
F00622,"Szentlélek tér H",47.540141,19.04627,,,2
F00623,"Szentlélek tér H",47.540096,19.046509,,,2
F00624,"Szentlélek tér",47.539572,19.047206,0,008191,2
F00625,"Szentlélek tér",47.539737,19.04712,0,008191,2
F00626,"Szentlélek tér H",47.539598,19.04528,,,2
F00627,"Szentlélek tér H",47.539692,19.045765,,,2
F00628,"Szentlélek tér H",47.539215,19.045698,,,2
F00629,"Szentlélek tér H",47.539374,19.045878,,,2
F00630,"Bóbita utca",47.572832,19.016296,,,2
F00631,"Bóbita utca",47.571933,19.016974,,,2
F00632,"Tímár utca",47.534328,19.045068,0,008190,2
F00633,"Tímár utca",47.533599,19.044218,0,008190,2
F00634,"Szélvész utca",47.531653,19.019874,,,2
F00635,"Szélvész utca",47.531401,19.020379,,,2
F00636,"Hadrianus utca",47.603004,19.0593,,,2
F00637,"Madzsar József utca",47.604044,19.060052,,,2
F00638,"Hadrianus utca",47.604062,19.063324,,,2
F00639,"Hadrianus utca 3.",47.603939,19.062997,,,2
F00641,"Békásmegyer, Újmegyeri tér",47.603057,19.066269,,,2
F00642,"Békásmegyer, Újmegyeri tér",47.602631,19.06597,,,2
F00644,"Békásmegyer, Újmegyeri tér",47.602802,19.066342,,,2
F00645,"Bálint György utca",47.599253,19.064978,,,2
F00646,"Bálint György utca",47.600035,19.065204,,,2
F00649,"Juhász Gyula utca",47.597154,19.063308,,,2
F00650,"Hatvany Lajos utca",47.596833,19.062557,,,2
F00653,"Boglár utca",47.594855,19.060575,,,2
F00654,"Pünkösdfürdő",47.594449,19.065854,,,2
F00655,"Pünkösdfürdő",47.594323,19.066359,,,2
F00656,"Sinkovits Imre utca",47.589526,19.065593,,,2
F00657,"Sinkovits Imre utca",47.590057,19.065527,,,2
F00658,"Mátyás király út",47.584849,19.06506,,,2
F00659,"Mátyás király út",47.585002,19.06494,,,2
F00660,"Szent János utca",47.579884,19.064141,,,2
F00661,"Pozsonyi utca",47.578922,19.063742,,,2
F00662,"Nimród utca",47.575657,19.062784,,,2
F00663,"Nánási út",47.575585,19.062903,,,2
F00664,"Nánási út",47.570255,19.061619,,,2
F00665,"Silvanus sétány",47.567169,19.061512,,,2
F00666,"Aquincum H",47.567323,19.049365,,,2
F00667,"Aquincum H",47.567224,19.049006,,,2
F00668,"Aquincum H",47.566415,19.049777,,,2
F00669,"Laborc utca",47.552288,19.027861,,,2
F00670,"Csillaghegyi út",47.56051,19.031047,,,2
F00671,"Bojtár utca",47.56095,19.029878,,,2
F00672,"Zúzmara utca",47.552215,19.023782,,,2
F00673,"Zúzmara utca",47.551793,19.024022,,,2
F00674,"Verhovina utca",47.554511,19.020426,,,2
F00675,"Perényi út",47.545609,19.029504,,,2
F00676,"Szamos utca",47.582924,19.06482,,,2
F00677,"Szamos utca",47.582061,19.06454,,,2
F00678,"Óbudai autóbuszgarázs",47.56832,19.026692,,,2
F00679,"Óbudai autóbuszgarázs",47.568122,19.026213,,,2
F00680,"Bécsi út (Vörösvári út)",47.550094,19.028805,,,2
F00681,"Kisbojtár utca",47.559888,19.026769,,,2
F00682,"Bercsényi utca",47.585519,19.051492,,,2
F00683,"Bercsényi utca",47.585375,19.051931,,,2
F00684,"Selmeci utca",47.535805,19.033638,,,2
F00685,"Selmeci utca",47.536003,19.033413,,,2
F00686,"Selmeci utca",47.536255,19.033426,,,2
F00687,"Selmeci utca",47.535481,19.033665,,,2
F00688,"Kolostor út",47.533228,19.02577,,,2
F00690,"Fővárosi Vízművek",47.564746,19.03074,,,2
F00691,"Madridi utca",47.546505,19.097436,,,2
F00692,"Madridi utca",47.546523,19.097582,,,2
F00693,"Angyalföld kocsiszín",47.551134,19.091734,,,2
F00697,"Fóti út",47.582411,19.081616,,,2
F00698,"Fóti út",47.583589,19.081936,,,2
F00699,"Újpest, Fóti út",47.582654,19.082387,,,2
F00700,"Tímár utca",47.572302,19.080812,,,2
F00701,"Megyeri út",47.572355,19.080959,,,2
F00702,"Zsilip utca",47.567903,19.080025,,,2
F00703,"Zsilip utca",47.568785,19.080438,,,2
F00704,"Károlyi István utca",47.565589,19.079234,,,2
F00705,"Károlyi István utca",47.564953,19.079213,,,2
F00706,"Újpest, Árpád út hajóállomás",47.562084,19.078454,,,2
F00707,"Megyer, Julianus barát utca",47.584901,19.086164,,,2
F00708,"Gárdonyi Géza utca",47.584216,19.090445,,,2
F00709,"Megyeri temető",47.582507,19.090802,,,2
F00710,"Megyeri temető",47.581464,19.089858,,,2
F00711,"Fiumei út",47.582527,19.086003,,,2
F00712,"Megyeri út (Fóti út)",47.579612,19.08866,,,2
F00713,"Aschner Lipót tér",47.579396,19.087516,,,2
F00714,"Fóti út (Megyeri út)",47.580322,19.088674,,,2
F00715,"Megyeri út",47.57968,19.088999,,,2
F00716,"Megyer, Szondi utca",47.585885,19.094707,,,2
F00717,"Megyer, Szondi utca",47.58566,19.094149,,,2
F00718,"Szondi utca",47.586289,19.095027,,,2
F00720,"Homoktövis utca",47.593997,19.113808,,,2
F00721,"Megyeri út",47.593908,19.113702,,,2
F00722,"Káposztásmegyer, Mogyoródi-patak",47.598475,19.121267,,,2
F00723,"Megyeri út",47.593184,19.12007,,,2
F00724,"Megyeri út",47.593151,19.120236,,,2
F00725,"Káposztásmegyer, Megyeri út",47.59343,19.120529,,,2
F00726,"Szíjgyártó utca",47.589206,19.114926,,,2
F00727,"Szíjgyártó utca",47.588828,19.114114,,,2
F00728,"Homoktövis utca",47.589393,19.118316,,,2
F00729,"Homoktövis utca (Óvoda)",47.590023,19.11736,,,2
F00730,"Gimnázium",47.582725,19.106183,,,2
F00731,"Gimnázium",47.582654,19.105944,,,2
F00732,"Művelődési Központ",47.579756,19.109264,,,2
F00733,"Művelődési Központ",47.579693,19.109078,,,2
F00734,"Járműtelep utca",47.582932,19.116746,,,2
F00735,"Járműtelep utca",47.58254,19.117004,,,2
F00736,"Járműtelep utca",47.582117,19.116937,,,2
F00737,"Járműtelep utca",47.581874,19.116671,,,2
F00738,"Galopp utca",47.580648,19.116597,,,2
F00739,"Hajló utca",47.578755,19.112374,,,2
F00740,"Hajló utca",47.57862,19.112639,,,2
F00741,"Óceán-árok utca",47.577971,19.115948,,,2
F00742,"Káposztásmegyer, Szilas-patak",47.577675,19.115151,,,2
F00743,"Óceán-árok utca",47.578106,19.116095,,,2
F00744,"Óceán-árok utca",47.577692,19.115922,,,2
F00745,"Óceán-árok utca",47.578358,19.115763,,,2
F00746,"Káposztásmegyer, Szilas-patak",47.577324,19.114459,,,2
F00747,"Ugró Gyula utca",47.580345,19.099242,,,2
F00748,"Erdősor út",47.577937,19.106757,,,2
F00749,"Erdősor út",47.577901,19.106557,,,2
F00750,"Újpest, Erdősor út",47.577814,19.105819,,,2
F00751,"Fóti út",47.573648,19.103004,,,2
F00752,"Vadgesztenye utca",47.57536,19.104341,,,2
F00753,"Fóti út",47.577811,19.093484,,,2
F00754,"Baross utca",47.577613,19.092806,,,2
F00755,"Fóti út",47.57702,19.092818,,,2
F00756,"Baross utca",47.577244,19.093802,,,2
F00757,"Bucka utca",47.575012,19.098386,,,2
F00758,"Nádor utca",47.57503,19.098067,,,2
F00759,"Nádor utca",47.574589,19.098452,,,2
F00760,"Iglói utca",47.57277,19.103182,,,2
F00761,"Fóti út",47.573049,19.103023,,,2
F00762,"Leiningen Károly utca",47.572977,19.102385,,,2
F00764,"Szilágyi utca",47.570498,19.112457,,,2
F00767,"Szusza Ferenc stadion",47.57603,19.083852,,,2
F00768,"Irányi Dániel utca",47.577055,19.086658,,,2
F00769,"Irányi Dániel utca",47.575569,19.091136,,,2
F00770,"Irányi Dániel utca",47.57476,19.090484,,,2
F00771,"Baross utca",47.575003,19.090431,,,2
F00772,"Vécsey Károly utca",47.572026,19.095924,,,2
F00773,"Vécsey Károly utca",47.569773,19.099664,,,2
F00774,"Leiningen Károly utca",47.570073,19.099551,,,2
F00775,"Vécsey Károly utca",47.569767,19.099511,,,2
F00776,"Nádor utca",47.569416,19.093563,,,2
F00777,"Türr István utca",47.569461,19.093018,,,2
F00778,"Nádor utca",47.569758,19.092846,,,2
F00779,"Szent László tér",47.567052,19.097834,,,2
F00780,"Szent László tér",47.568011,19.097801,,,2
F00781,"Szent László tér",47.567886,19.096871,,,2
F00782,"Deák Ferenc utca",47.565658,19.088271,,,2
F00783,"Nádor utca",47.56573,19.08851,,,2
F00784,"Deák Ferenc utca",47.56504,19.090536,,,2
F00785,"István út",47.564938,19.090782,,,2
F00786,"Deák Ferenc utca",47.564949,19.091811,,,2
F00787,"Deák Ferenc utca",47.564901,19.092682,,,2
F00788,"Deák Ferenc utca",47.564895,19.093047,,,2
F00789,"Szakorvosi rendelő",47.565765,19.099866,,,2
F00790,"Szakorvosi rendelő",47.565188,19.100942,,,2
F00791,"Szakorvosi rendelő",47.565495,19.100065,,,2
F00792,"Szakorvosi rendelő",47.565063,19.099772,,,2
F00793,"Újpesti piac",47.563077,19.088375,,,2
F00794,"Templom utca",47.563248,19.086674,,,2
F00795,"Szent István tér - Újpesti piac",47.562815,19.090594,,,2
F00796,"Szent István tér - Újpesti piac",47.563151,19.090773,,,2
F00797,"Újpest-Központ M",47.560156,19.089761,,,2
F00798,"Újpest-Központ M",47.56066,19.089801,,,2
F00799,"Újpest-Központ M",47.560588,19.088353,,,2
F00800,"Újpest-Központ M",47.560233,19.090924,,,2
F00801,"Újpest-Központ M",47.56027,19.090672,,,2
F00802,"Újpest-Központ M",47.560315,19.090326,,,2
F00803,"Újpest-Központ M",47.56039,19.09028,,,2
F00804,"Újpest-Központ M",47.561052,19.090207,,,2
F00805,"Újpest-Központ M",47.560326,19.090798,,,2
F00806,"Újpest-Központ M",47.559919,19.089396,,,2
F00808,"Árpád út",47.561104,19.07953,,,2
F00809,"Újpest-Városkapu M",47.560545,19.083317,,,2
F00810,"Újpest-Városkapu M",47.560695,19.083005,,,2
F00811,"Újpest-Városkapu M (Temesvári utca)",47.55967,19.082379,,,2
F00812,"Csányi László utca",47.558041,19.085421,,,2
F00813,"Aradi utca",47.556539,19.084371,,,2
F00814,"Munkásotthon utca",47.559302,19.089601,,,2
F00815,"Újpest-Központ M (Munkásotthon utca)",47.559155,19.089143,,,2
F00816,"Kassai utca",47.555646,19.09007,,,2
F00817,"Tél utca",47.555458,19.090243,,,2
F00818,"Tél utca",47.556259,19.088835,,,2
F00819,"Tél utca",47.555002,19.089651,,,2
F00820,"Chinoin utca",47.553508,19.09252,,,2
F00821,"Pozsonyi utca",47.553095,19.091509,,,2
F00822,"Angyalföld kocsiszín",47.552987,19.091629,,,2
F00823,"Angyalföld kocsiszín",47.552861,19.091788,,,2
F00824,"Bőröndös utca",47.585091,19.116908,,,2
F00825,"Bőröndös utca",47.585436,19.117208,,,2
F00826,"Bőröndös utca",47.585633,19.117487,,,2
F00827,"Bőröndös utca",47.585238,19.117234,,,2
F00828,"Tél utca",47.555202,19.099862,,,2
F00829,"Rózsa utca",47.555066,19.100885,,,2
F00830,"Elem utca",47.55484,19.104552,,,2
F00831,"Istvántelki út",47.554579,19.104286,,,2
F00832,"Munkásotthon utca",47.559115,19.099335,,,2
F00833,"Árpád üzletház",47.561052,19.098904,,,2
F00834,"Árpád üzletház",47.561025,19.099037,,,2
F00835,"Árpád üzletház",47.560117,19.098066,,,2
F00836,"Árpád üzletház",47.560458,19.099794,,,2
F00837,"Víztorony",47.562217,19.106653,,,2
F00838,"Víztorony",47.562145,19.106852,,,2
F00840,"Árpád út",47.562079,19.107749,,,2
F00841,"Kiss János utca",47.563412,19.10975,,,2
F00842,"Árpád út",47.56322,19.110302,,,2
F00843,"Rákospalota-Újpest vasútállomás",47.56438,19.110768,,,2
F00845,"Rákospalota-Újpest vasútállomás",47.566253,19.11176,,,2
F00846,"Rákospalota-Újpest vasútállomás",47.565876,19.111508,,,2
F00847,"Rákospalota-Újpest vasútállomás",47.564973,19.111022,,,2
F00848,"Mildenberger utca",47.572557,19.088116,,,2
F00849,"Baross utca",47.57208,19.088541,,,2
F00850,"Mildenberger utca",47.572071,19.087784,,,2
F00851,"Attila utca",47.564086,19.082303,,,2
F00852,"Attila utca",47.563978,19.082316,,,2
F00853,"Görgey Artúr út",47.565092,19.107872,,,2
F00854,"Erzsébet utca",47.559755,19.095242,,,2
F00855,"Erzsébet utca",47.559912,19.093827,,,2
F00856,"Homoktövis iskola",47.596814,19.116052,,,2
F00859,"Káposztásmegyer, Szilas-patak",47.577774,19.114778,,,2
F00860,"Káposztásmegyer, Szilas-patak",47.577258,19.11509,,,2
F00861,"Nyár utca",47.556843,19.088875,,,2
F00862,"Berda József utca",47.556774,19.088496,,,2
F00863,"Brüsszeli utca",47.549482,19.098648,,,2
F00864,"Brüsszeli utca",47.54896,19.098528,,,2
F00867,"Béla utca",47.580747,19.081642,,,2
F00868,"Béla utca",47.580298,19.081469,,,2
F00869,"Tungsram",47.57658,19.081327,,,2
F00870,"Tungsram",47.576223,19.081147,,,2
F00871,"Dunakeszi utca",47.585503,19.109058,,,2
F00872,"Dunakeszi utca",47.584685,19.107901,,,2
F00873,"Zombori utca",47.571977,19.105746,,,2
F00874,"Zombori utca",47.571887,19.106597,,,2
F00875,"Pajtás utca",47.571427,19.108245,,,2
F00876,"Deák Ferenc utca",47.564223,19.100124,,,2
F00877,"Deák Ferenc utca",47.563306,19.099671,,,2
F00878,"Erzsébet utca",47.55542,19.094734,,,2
F00879,"Erzsébet utca",47.555149,19.096129,,,2
F00880,"Szülőotthon",47.565231,19.105819,,,2
F00881,"Szülőotthon",47.565339,19.106178,,,2
F00882,"Szülőotthon",47.565229,19.104709,,,2
F00884,"Izzó utca",47.580005,19.095785,,,2
F00885,"Árpád Kórház",47.561397,19.103828,,,2
F00886,"Árpád Kórház",47.561059,19.102931,,,2
F00887,"Ősz utca",47.557798,19.105858,,,2
F00888,"Ősz utca",47.557286,19.105737,,,2
F00889,"Elem utca",47.55467,19.101642,,,2
F00890,"Berlini utca",47.554598,19.101469,,,2
F00891,"Ősz utca",47.557468,19.100609,,,2
F00892,"Ősz utca",47.55763,19.10021,,,2
F00893,"Langlet Waldemár utca",47.56718,19.082637,,,2
F00894,"Langlet Waldemár utca",47.566928,19.08253,,,2
F00895,"Perényi Zsigmond utca",47.570093,19.085775,,,2
F00896,"Tinódi utca",47.570003,19.085536,,,2
F00897,"Újpest-Városkapu",47.55949,19.080944,0,008163,2
F00898,"Újpest-Városkapu",47.559122,19.079456,0,008163,2
F00899,"Káposztásmegyer, Mogyoródi-patak",47.598664,19.121706,,,2
F00900,"Kordován tér",47.587759,19.112584,,,2
F00901,"Kordován tér",47.587334,19.111646,,,2
F00902,"Bőrfestő utca",47.586937,19.117662,,,2
F00903,"Bőrfestő utca",47.587834,19.118135,,,2
F00904,"Bőrfestő utca",47.587801,19.118354,,,2
F00905,"Bőrfestő utca",47.587432,19.118128,,,2
F00906,"Székpatak utca",47.596197,19.121111,,,2
F00907,"Székpatak utca",47.595858,19.121197,,,2
F00908,"Sárpatak utca",47.593348,19.117251,,,2
F00909,"Sárpatak utca",47.592909,19.11868,,,2
F00910,"Újpest-Központ M (Szt. István tér)",47.561547,19.089955,,,2
F00912,"Újpest-Központ",47.560236,19.09113,0,008186,2
F00913,"Újpest-Központ",47.560504,19.089609,0,008186,2
F00914,"Corvin utca",47.565082,19.097393,,,2
F00915,"Corvin utca",47.564974,19.096689,,,2
F00916,"Vízművek lakótelep",47.597699,19.091466,,,2
F00918,"Fővám tér",47.48673,19.056848,,,1
F00919,"Fővám tér",47.486862,19.056602,,,1
F00921,"Fővám tér",47.48691,19.057233,,,2
F00922,"Fővám tér",47.487189,19.057817,,,2
F00923,"Fővám tér",47.486892,19.057617,,,2
F00924,"Petőfi tér",47.493222,19.050565,,,2
F00925,"Jászai Mari tér",47.513112,19.048156,,,2
F00926,"Jászai Mari tér",47.51286,19.048793,,,2
F00929,"Jászai Mari tér",47.512527,19.050107,,,2
F00930,"Jászai Mari tér",47.512465,19.049563,,,2
F00931,"Szent István körút",47.511778,19.050473,,,2
F00932,"Szent István körút",47.51212,19.052318,,,2
F00933,"Nyugati pályaudvar M",47.510243,19.056148,,,2
F00934,"Nyugati pályaudvar M",47.509937,19.056334,,,2
F00935,"Nyugati pályaudvar M",47.509928,19.056639,,,2
F00936,"Nyugati pályaudvar",47.511724,19.056805,0,008137,2
F00937,"Nyugati pályaudvar",47.510779,19.056088,0,008137,2
F00938,"Bajcsy-Zsilinszky út",47.507068,19.054342,,,2
F00939,"Bajcsy-Zsilinszky út",47.506528,19.055776,,,2
F00940,"Podmaniczky utca",47.507202,19.055736,,,2
F00941,"Bajcsy-Zsilinszky út",47.506132,19.054939,,,2
F00942,"Arany János utca M",47.503269,19.054959,,,2
F00943,"Arany János utca M",47.502903,19.054806,,,2
F00944,"Bajcsy-Zsilinszky út M",47.499926,19.055549,,,2
F00945,"Bajcsy-Zsilinszky út M",47.500339,19.055961,,,2
F00946,"Deák Ferenc tér M",47.496855,19.055967,,,2
F00950,"Deák Ferenc tér M",47.497026,19.055569,,,2
F00951,"Ferenciek tere M",47.493036,19.055495,,,2
F00952,"Ferenciek tere",47.492889,19.05598,0,008130,2
F00953,"Ferenciek tere",47.491947,19.056636,0,008130,2
F00954,"Deák Ferenc tér",47.498555,19.054587,0,008622,2
F00955,"Deák Ferenc tér",47.497557,19.054666,0,008622,2
F00956,"Arany János utca",47.503907,19.054627,0,008136,2
F00957,"Arany János utca",47.502954,19.054494,0,008136,2
F00958,"Kossuth Lajos tér",47.505566,19.045886,0,008623,2
F00959,"Kossuth Lajos tér",47.505347,19.047207,0,008623,2
F00960,"Deák Ferenc tér",47.49819,19.054301,0,008622,2
F00961,"Deák Ferenc tér",47.497476,19.054719,0,008622,2
F00962,"Deák Ferenc tér",47.497746,19.05391,0,008622,2
F00963,"Deák Ferenc tér",47.497656,19.054255,0,008622,2
F00964,"Vörösmarty tér",47.496775,19.050592,0,008068,2
F00965,"Vörösmarty tér",47.496757,19.050817,0,008068,2
F00966,"Vigadó tér",47.495545,19.048408,,,2
F00967,"Vigadó tér",47.49559,19.048328,,,2
F00968,"Szalay utca",47.508552,19.046961,,,2
F00969,"Szalay utca",47.507958,19.047665,,,2
